dt,Abidjan,Addis Abeba,Ahmadabad,Aleppo,Alexandria,Ankara,Baghdad,Bangalore,Bangkok,Belo Horizonte,Berlin,Bogotá,Bombay,Brasília,Cairo,Calcutta,Cali,Cape Town,Casablanca,Changchun,Chengdu,Chicago,Chongqing,Dakar,Dalian,Dar Es Salaam,Delhi,Dhaka,Durban,Faisalabad,Fortaleza,Gizeh,Guangzhou,Harare,Harbin,Ho Chi Minh City,Hyderabad,Ibadan,Istanbul,Izmir,Jaipur,Jakarta,Jiddah,Jinan,Kabul,Kano,Kanpur,Karachi,Kiev,Kinshasa,Lagos,Lahore,Lakhnau,Lima,London,Los Angeles,Luanda,Madras,Madrid,Manila,Mashhad,Melbourne,Mexico,Mogadishu,Montreal,Moscow,Nagoya,Nagpur,Nairobi,Nanjing,New Delhi,New York,Paris,Peking,Pune,Rangoon,Rio De Janeiro,Riyadh,Rome,Saint Petersburg,Salvador,Santiago,Santo Domingo,Seoul,Shanghai,Shenyang,Singapore,Surabaya,Surat,Sydney,São Paulo,Taipei,Taiyuan,Tangshan,Tianjin,Tokyo,Toronto,Umm Durman,Wuhan,Xian
1979-11-01,26.906,16.516,25.660999999999998,14.251,20.628,7.3130000000000015,19.261000000000006,23.801,26.01100000000001,22.198,4.36,19.889,28.678,22.316999999999997,20.035,26.212,21.534000000000002,18.502,14.042,-5.388,6.025,7.093,12.290999999999999,26.82800000000001,4.484,26.673,22.76,26.146,20.735,19.934,28.859,20.035,17.959,22.825,-7.645,27.066,24.914,27.35,11.87,15.167,23.096999999999998,26.795,28.811,6.166,8.588000000000001,25.768,22.897,24.3,0.5579999999999999,24.715999999999998,27.399,19.934,22.897,16.151,6.4460000000000015,11.921,24.961,26.47900000000001,6.893,26.207,6.976,15.745,13.606,27.525,2.9880000000000004,-1.406,12.52,24.50800000000001,16.555999999999994,10.138,22.76,7.7920000000000025,6.672999999999999,3.194,23.941999999999997,26.619,22.859,21.603,7.295,2.139,24.859,7.951999999999999,26.304,5.3629999999999995,11.135000000000002,-1.279,26.405,28.32,25.195,18.505000000000006,20.965999999999998,20.526,-0.69,3.4609999999999994,3.194,10.767000000000001,2.9640000000000004,29.581000000000003,11.494000000000002,4.421
1979-12-01,26.377,16.95,21.616999999999997,6.7410000000000005,15.300999999999998,2.036,10.965,23.318,24.875,23.105999999999998,4.029,20.228,26.715,22.557,13.504000000000001,20.074,22.116,20.158,10.35,-9.535,2.984,3.898,9.387,24.709,0.5740000000000001,27.445999999999998,16.83,20.164,21.731,14.751,28.48,13.504000000000001,16.829,21.328000000000007,-12.433,25.701,22.988000000000003,26.00800000000001,8.128,12.292,17.887999999999995,26.094,24.25800000000001,2.2840000000000003,4.732,20.472,16.328,19.826,-1.3319999999999996,24.503,26.285,14.751,16.328,18.049,5.513999999999999,10.821,25.195999999999998,25.426,5.13,24.605999999999998,3.951,17.96,12.545,27.365,-5.803999999999999,-6.226,7.865,19.888,17.219,6.65,16.83,1.065,5.994,-0.926,21.319000000000006,24.712,24.749000000000002,14.776000000000002,5.33,-3.235,25.980999999999998,10.675999999999998,24.899,1.15,7.933,-5.166,26.421999999999997,27.01,21.576,20.566999999999997,22.437,19.456000000000003,-4.8660000000000005,-0.3019999999999998,-0.926,5.9510000000000005,-2.7380000000000004,22.055,8.794,1.19
1980-01-01,27.409,17.779000000000003,19.727,4.085,13.695,-2.3930000000000002,9.02,22.986,25.612,22.359,-3.675,20.705,24.733,21.94400000000001,12.568,19.298,22.67100000000001,20.303,9.84,-17.718000000000004,0.7010000000000001,-0.499,6.487,21.627,-4.881,27.886,14.912,18.822000000000006,22.32800000000001,12.431,27.568,12.568,14.183,22.443,-21.298000000000002,25.911,23.772,28.158,3.735,9.32,16.035,26.29000000000001,23.471,-1.711,1.705,22.469,14.897,17.96,-8.455,24.791,27.288,12.431,14.897,19.977,2.1590000000000003,10.684,25.353,25.147,3.535,25.151,-1.229,17.493,12.51,26.94400000000001,-9.808,-12.561,4.332,20.577,17.72,3.065,14.912,-2.047,1.271,-4.178,21.19,24.111,24.912,14.046,2.588,-9.113,25.805999999999997,13.3,24.761999999999997,-3.8280000000000003,3.937,-11.797,26.403,26.38300000000001,20.519,20.114,22.04300000000001,16.7,-8.251999999999999,-3.54,-4.178,1.7209999999999999,-6.5280000000000005,22.809,4.4030000000000005,-2.106
1980-02-01,28.191999999999997,18.825,22.759,7.155,14.104,-0.042999999999999934,11.305,25.155,27.66500000000001,23.31900000000001,1.7719999999999998,20.950000000000006,25.053,21.811,13.694,22.487,22.594,19.886,12.078,-13.062000000000001,1.709,-1.776,6.202999999999999,22.256,-3.648,27.695,19.007,21.634,23.877,15.871,25.8,13.694,12.015999999999998,23.208000000000002,-15.265999999999998,26.335,26.85,28.843000000000004,4.48,9.618,19.957,26.544,23.122,-0.08299999999999996,3.26,24.429000000000002,18.77,21.373,-5.871,25.096999999999998,27.445,15.871,18.77,20.961,5.7330000000000005,11.996,26.013,26.481,6.114000000000001,25.866,-0.8930000000000002,18.56,13.308,27.428,-10.505,-8.411999999999999,3.7810000000000006,23.221999999999998,17.598,3.46,19.007,-3.713,6.3660000000000005,-2.383,23.874000000000002,25.844,26.82500000000001,16.473000000000006,4.899,-8.796,25.719,12.034,25.125999999999998,-3.323,3.4320000000000004,-8.538,26.88900000000001,26.576,23.755,20.129,23.016,16.339000000000002,-5.685,-1.859,-2.383,1.4080000000000001,-9.878,24.494,5.167000000000002,-0.3640000000000001
1980-03-01,28.303,19.934,26.70300000000001,10.78,16.179000000000002,4.295,17.408,27.405,29.846,23.704,3.0980000000000003,21.56,26.108,22.712,17.772000000000006,27.118,23.357,20.035,13.488,-2.852,7.254,1.806,11.786,21.090999999999998,2.7289999999999996,27.726,22.747,26.37,23.68,19.207,26.124,17.772000000000006,19.043,21.483,-4.347,27.881,29.617,28.955,6.4570000000000025,11.267999999999999,23.906,27.014,25.441,5.593999999999999,7.683999999999997,28.238000000000003,23.616999999999997,25.004,-4.427,25.393,27.664,19.207,23.616999999999997,21.332,5.061,10.893999999999998,26.147,28.742,7.074,27.589000000000002,7.364,16.689,17.339000000000002,28.959,-3.358,-7.7620000000000005,7.79,27.419,17.784000000000006,7.4929999999999986,22.747,2.0340000000000003,6.2010000000000005,4.82,26.78,29.592,27.709,21.999000000000002,7.085,-6.787999999999999,26.099,12.344000000000001,25.504,4.2,7.9060000000000015,0.568,27.34800000000001,26.88900000000001,27.552000000000003,20.65,24.046999999999997,19.535,2.039,4.603999999999999,4.82,5.001,-3.3510000000000004,29.107,8.196,4.993
1980-04-01,28.284,19.87,32.318000000000005,15.216,18.342,8.96,22.91,28.539,30.842,21.534000000000002,6.896,20.875,28.57,21.925,21.426,31.471,22.788,16.898,16.133,4.574999999999998,11.905,7.186,17.215999999999998,22.656,7.792999999999997,27.247,30.976,29.935,21.905,28.202,26.766,21.426,21.17,20.524,3.688,28.791999999999998,32.438,28.721,10.638,13.96,31.595,27.385,27.468000000000004,12.4,16.67,30.989,31.114,30.517,6.5870000000000015,25.334,28.482,28.202,31.114,19.678,8.457,14.244000000000002,26.18,31.186,8.532,28.855,16.594,15.587,17.134999999999998,29.54,5.947,5.034,12.460999999999999,32.757,17.578,14.356,30.976,9.922,8.836,11.278,30.14,31.601,25.488000000000003,27.22300000000001,7.98,3.262,25.784000000000002,5.9739999999999975,26.287,8.923,14.139000000000001,6.3729999999999976,27.151,27.195999999999998,31.89,18.701,20.845,20.656999999999996,9.017999999999999,11.53,11.278,10.412,5.476,32.444,16.150000000000002,12.677999999999999
1980-05-01,26.709,19.351,33.849000000000004,21.574,21.28,14.343,28.714000000000002,28.605,30.728,20.334,11.457,21.05,29.768,21.821,25.464000000000002,30.616999999999997,22.774,14.195,18.146,15.232000000000001,15.38,12.786,21.538,23.254,15.927999999999999,26.185,35.417,28.248,20.415,33.623999999999995,26.987,25.464000000000002,25.33,17.811,14.622,28.88,34.591,26.338,16.174999999999994,18.133,35.41,28.09,29.79300000000001,19.639,21.618000000000002,30.447,34.58900000000001,31.913,11.337,24.624,27.25,33.623999999999995,34.58900000000001,17.087,11.212,14.811,24.82800000000001,33.832,11.4,28.776999999999997,19.807000000000002,12.55,19.567,28.429000000000002,12.277999999999999,8.05,17.968,35.896,16.505,20.628,35.417,16.464000000000002,12.647,20.583,30.962,30.363000000000003,25.179000000000002,31.215,12.264000000000001,6.1919999999999975,25.406999999999996,3.5460000000000003,27.409000000000002,15.237,19.991,15.061,27.995,27.903,32.901999999999994,17.766000000000005,19.543,23.795,16.820999999999998,20.257,20.583,16.593,12.879000000000001,34.824,22.63300000000001,17.675
1980-06-01,25.913,18.195,31.500999999999998,27.161,23.999000000000002,19.025,34.216,25.590999999999998,28.32800000000001,18.69,16.516,20.879,27.68,20.529,27.511,29.577,22.663,13.017000000000001,22.671999999999997,21.92,17.991,16.309,24.474,25.874000000000002,20.878,24.628,33.86,28.892,18.324,34.588,26.858,27.511,27.951,14.649000000000001,21.778,28.035,29.219,25.951,20.231,22.519000000000002,34.048,27.363000000000003,30.99,24.706999999999997,25.449,27.956999999999997,31.558000000000003,32.499,17.56,22.421999999999997,27.2,34.588,31.558000000000003,15.66,14.663,19.331,22.011,32.260999999999996,16.855999999999998,28.233,23.396,9.044,18.46,27.257,15.849,17.238,22.676,29.761,15.177999999999999,25.029,33.86,18.772000000000002,15.466,25.32800000000001,26.405,27.344,23.465999999999998,33.937999999999995,17.436999999999998,16.374000000000002,24.331,-0.462,28.239,20.077,25.226999999999997,20.842,27.701,27.054,29.840999999999998,15.502,16.223,27.69,21.049000000000003,24.463,25.32800000000001,21.608,14.443,33.734,25.964,21.962
1980-07-01,24.706999999999997,17.059,28.755,30.468000000000004,26.096,23.844,36.585,24.911,28.289,19.4,16.686,21.158,27.395,20.586,28.653000000000002,29.261999999999997,22.893,13.663,26.048,22.845,19.512999999999998,22.71,26.527,27.709,22.896,24.259,30.361,28.816999999999997,17.92,32.373000000000005,26.895,28.653000000000002,28.996,14.461,22.926,28.202,27.514,24.628,22.534000000000002,25.42,29.803,27.007,32.375,25.645,26.211,25.987,28.955,31.138,19.166,21.443,26.125999999999998,32.373000000000005,28.955,14.542,15.238,24.52,20.088,31.283,19.986,27.034,25.736,8.577,18.252,26.304000000000002,19.361,17.043000000000006,24.66200000000001,26.732,14.854,26.849,30.361,23.48,16.468999999999998,26.915,24.97600000000001,26.825,23.592,35.78800000000001,19.926,16.051000000000002,23.688,-0.753,28.233,21.751,27.403000000000002,22.8,27.356,27.195,27.95,14.215,17.386,28.921999999999997,22.198,25.381999999999998,26.915,22.156999999999996,19.469,30.926,27.995,23.077
1980-08-01,24.805999999999997,17.182000000000002,27.807,29.172,26.706,21.524,34.300000000000004,24.628,28.109,20.8,17.53,21.428,26.725,22.497,28.183000000000003,29.5,23.081999999999997,13.92,26.592,22.18,18.402,23.607,24.801,28.366,22.7,23.936,30.381,28.968000000000004,19.016,31.851,27.673000000000002,28.183000000000003,28.791,17.517000000000003,22.182,27.752,26.455,24.515,22.447,25.226999999999997,29.27,26.364,32.361,23.808000000000003,24.641,25.518,28.596,29.892,17.230999999999998,22.475,25.88300000000001,31.851,28.596,13.718,16.659000000000002,23.69,20.688,30.006999999999998,22.574,27.092,23.301,10.198,17.989,26.31900000000001,19.397000000000002,14.538,25.191,25.853,15.317,24.791,30.381,23.62,18.543,24.41800000000001,24.151,26.765,23.19,34.306999999999995,21.853,14.75,23.677,1.426,28.139,22.07800000000001,25.243,22.21,26.486,27.286,27.171,15.624,18.119,28.31,20.003,22.789,24.41800000000001,21.959,20.354,30.581,26.118,22.19400000000001
1980-09-01,25.249,17.741,28.719,24.537,24.905,16.037000000000006,30.461,25.283,27.903,20.771,14.652999999999999,21.656999999999996,27.461,23.245,25.252,29.456,22.88,14.613,24.346,14.673,15.035,19.174,21.302,28.381,18.817,23.975,29.811,29.1,18.252,30.185,28.25800000000001,25.252,26.725,21.291,13.940999999999999,27.739,27.296999999999997,25.374000000000002,17.709,21.583,29.57800000000001,26.750999999999998,31.146,20.2,21.05,27.173000000000002,28.684,28.895,13.509,24.099,26.202,30.185,28.684,13.636,15.229000000000001,21.074,22.613000000000003,30.535999999999998,19.948,26.713,18.865,12.252,17.095,26.814,12.521,10.61,22.20300000000001,27.18,16.284000000000002,21.59800000000001,29.811,19.133,16.523,19.364,25.25500000000001,26.988000000000003,21.308000000000003,31.675,18.499,10.767000000000001,23.795,3.155,28.024,18.847,22.341,15.667000000000002,26.82800000000001,27.639,28.096,17.487000000000002,17.368000000000002,26.47,14.292,18.26,19.364,20.137999999999998,14.248,32.451,22.686,17.209999999999994
1980-10-01,25.839,17.176,28.665,19.837,23.327,12.714,24.256999999999998,24.919,27.397,22.961,9.172,20.243,28.601,24.278000000000002,23.357,27.183000000000003,21.866,15.957,18.908,5.115,11.437000000000001,10.807,17.688,27.896,12.036,25.006999999999998,27.294,26.908,19.645,26.173,28.522,23.357,24.611,22.680999999999997,3.753,27.339000000000002,27.132,25.772,16.673000000000002,19.589000000000002,27.565,26.31600000000001,29.796999999999997,14.349,15.992,27.201,26.089000000000002,28.076,8.141,24.244,26.171999999999997,26.173,26.089000000000002,14.140999999999998,9.032,18.243,24.171,28.625,12.116,26.897,12.902,13.439,15.629000000000001,27.507,5.178999999999999,4.692,17.191000000000006,26.454,17.241999999999994,17.272000000000002,27.294,10.107000000000001,10.101,12.378,25.86,27.408,22.323,26.811999999999998,12.788,5.8359999999999985,24.342,5.3389999999999995,27.64,12.174000000000001,17.923,7.7189999999999985,26.747000000000003,28.141,28.041999999999998,17.403000000000002,20.529,24.291999999999998,9.031,12.673,12.378,14.552,5.8100000000000005,32.514,18.865,12.456
1980-11-01,26.493000000000002,16.907,25.263,13.351,20.824,7.23,17.907,24.07,26.686999999999998,22.41,3.761,19.802,28.51,22.421,19.928,23.747,21.647,16.8,13.857000000000001,-0.9619999999999996,8.129999999999999,7.334,14.874,26.042,8.199,26.044,21.246,23.864,21.195,19.442,28.289,19.928,21.087,23.814,-3.742,27.253,24.655,26.730999999999998,12.61,17.032,21.741,26.315,28.42,9.843,10.421,25.041,20.772,23.74,0.947,24.57500000000001,26.859,19.442,20.772,15.87,6.216,13.635,24.88300000000001,26.24,6.3610000000000015,26.504,10.163,16.101,13.533,28.092,-1.467,-2.5989999999999998,12.309000000000001,23.185,16.515,12.885000000000002,21.246,3.647,5.15,7.115,23.985,27.16,22.788,21.322,7.7120000000000015,-1.457,24.631999999999998,8.045,26.954,8.189,14.115,3.397,26.469,28.129,25.134,18.485000000000007,20.968000000000004,22.41800000000001,3.0260000000000002,7.455,7.115,9.282,0.782,28.12,14.389,7.455
1980-12-01,25.745,16.294999999999998,20.552,8.336,15.853,2.832,11.91,23.351,25.674,23.263,1.287,19.778,25.561999999999998,21.79300000000001,14.395999999999999,20.255000000000006,21.781999999999996,18.893,9.402000000000001,-15.26,2.133,1.14,8.895999999999997,23.071,-3.514,26.855,16.175,20.357,22.676,14.265999999999998,28.13,14.395999999999999,15.818,22.385,-17.009,26.343000000000004,22.811,25.493000000000002,8.437999999999999,12.489999999999998,16.811,26.055,25.485,-0.441,5.635,20.958,16.021,19.096,-1.815,24.32800000000001,25.573,14.265999999999998,16.021,17.767,4.854,11.614999999999998,24.875,24.99,2.5810000000000004,25.566999999999997,4.883,18.99,11.917,27.123,-13.105,-4.957000000000002,5.292000000000002,19.473,16.822000000000006,4.5680000000000005,16.175,-3.12,3.29,-3.39,20.428,25.409000000000002,25.401999999999997,15.125,2.455,-3.208,25.81,11.683,25.483,-3.999,5.238,-11.75,26.104,26.82,20.543000000000006,19.865,23.285,17.230999999999998,-6.689,-2.214,-3.39,3.406,-7.983,24.231,6.944,0.18099999999999994
1981-01-01,26.386999999999997,17.774,20.128,6.789,12.954,2.2640000000000002,11.174,23.281999999999996,24.566,22.767,-0.8909999999999999,20.488000000000003,24.377,22.144,11.59,18.832,22.339,19.104000000000006,8.949,-17.727,0.6699999999999999,-1.192,6.1450000000000005,22.201,-6.48,27.68,15.06,18.882,23.69700000000001,12.818,27.091,11.59,14.062000000000001,22.71,-18.999000000000002,25.276999999999997,22.546999999999997,26.41,5.6869999999999985,9.763,16.266,25.618,23.898000000000003,-3.0669999999999997,2.546,19.239,14.800999999999998,18.944000000000006,-4.519,24.325,25.927,12.818,14.800999999999998,19.072,4.15,10.788,25.296,24.743000000000002,3.1590000000000003,23.947,3.512,22.08,10.763,27.41,-15.899,-6.564,2.398,18.554000000000002,17.709999999999994,1.511,15.06,-6.772,3.8710000000000004,-5.142,20.243,23.999000000000002,26.225,15.943,0.943,-4.3260000000000005,26.234,11.759,25.026,-7.6720000000000015,2.1580000000000004,-14.646999999999998,25.95000000000001,26.094,20.176,20.645,22.862,16.494999999999994,-8.123999999999999,-4.168,-5.142,-0.024999999999999908,-11.547,22.193,2.8120000000000003,-2.63
1981-02-01,28.083000000000002,18.679000000000002,22.579,8.499,14.237,2.314,13.137,25.189,27.38300000000001,23.846999999999998,1.0059999999999998,20.790000000000006,24.678,23.289,13.848,22.019000000000002,22.79300000000001,20.609,10.709,-11.902000000000001,4.15,1.6649999999999998,8.668,20.866999999999997,-2.83,28.153000000000002,18.662,21.525,23.215999999999998,15.83,27.096999999999998,13.848,15.185,21.948,-14.033,26.625,26.166,28.805,5.593,10.157,19.655,26.401,23.231,1.213,4.8210000000000015,23.926,19.009,21.142000000000003,-2.497,25.184,27.416,15.83,19.009,20.932,2.839,11.925,25.92,26.13300000000001,3.898,25.892,4.556,21.498,13.574000000000002,27.4,-2.9629999999999987,-6.0070000000000014,4.085000000000001,23.004,17.927,4.779,18.662,1.383,2.677,-1.409,23.48,26.02,27.04600000000001,16.840999999999998,3.213,-6.287999999999999,26.391,12.312999999999999,25.236,-1.9580000000000002,5.157,-7.807,26.736,26.392,23.565,20.632,23.768,17.33,-4.114,-0.329,-1.409,1.482,-3.702,24.066999999999997,6.172999999999999,1.2209999999999999
1981-03-01,28.129,19.104000000000006,26.749000000000002,12.625,17.234,7.1370000000000005,17.439,27.410999999999998,29.273000000000003,23.671999999999997,7.428,21.09,26.261,22.94400000000001,18.123,25.949,22.991999999999997,18.889,15.568,-1.6449999999999998,7.7559999999999985,4.779,13.733,22.840999999999998,4.001,27.405,22.53,25.171,22.89,19.773,26.19400000000001,18.123,19.567,21.577,-3.2289999999999996,27.85,28.388,28.805,8.992,13.571000000000002,23.669,27.16,25.386,9.116,9.764,28.346,23.29,25.058000000000003,0.956,25.243,27.430999999999997,19.773,23.29,20.987,7.9860000000000015,11.348,25.958,28.207,9.33,27.519000000000002,9.948,16.672,16.072,28.464000000000002,-1.5380000000000005,-4.1019999999999985,8.318999999999999,25.956,17.599,10.997,22.53,2.667,9.815,7.511,26.405,28.814,26.361,21.058000000000003,8.773,-6.553999999999999,26.128,10.427,25.981,4.757,10.909,1.641,27.269,27.070999999999998,27.465999999999998,19.767,22.619,19.903,4.819,7.949999999999997,7.511,5.902,-1.3430000000000002,28.295,12.589,8.536999999999999
1981-04-01,27.906999999999996,19.045,31.055,15.524,19.576,9.107999999999999,21.660999999999998,28.693,29.686,21.147,8.19,20.252,27.634,21.958000000000002,22.365,28.19,22.237,17.42,14.753,9.853,11.700999999999999,9.495,17.284999999999997,21.985,12.267000000000001,26.864,29.892,26.443,21.975,27.234,26.267,22.365,23.761999999999997,19.223000000000006,9.249,29.243000000000002,32.185,28.141,11.055,15.306,30.744,27.154,26.641,15.53,15.779000000000002,31.236,29.629,29.362,4.965,25.522,27.865,27.234,29.629,18.735,7.644,14.968,26.017,31.101,8.715,29.278000000000002,13.423,15.069,17.49,28.529,6.341,2.614,13.097000000000001,31.833000000000002,16.467,15.592,29.892,10.675,9.879,15.587,29.41,30.261,24.573,26.15,11.405999999999999,0.4440000000000002,25.221999999999998,7.52,26.002,10.769,15.315,10.872,27.151,27.038,30.82800000000001,19.215999999999998,19.95,22.45,11.172,14.795,15.587,11.037,6.295,30.897,17.038,12.719000000000001
1981-05-01,26.606,19.298,33.383,19.634,21.008000000000006,12.15,26.538,28.03,29.055,20.136,15.058,20.081000000000003,29.565,20.835,24.362,29.188,21.995,15.83,18.24,14.918,14.802,10.628,20.206,23.89,16.381,25.416999999999998,33.729,28.097,19.744,32.623999999999995,26.499000000000002,24.362,24.267000000000003,16.625999999999998,14.411,29.314,33.179,26.71,14.266999999999998,17.698,34.335,27.574,29.077,20.644000000000002,21.064,30.575,32.582,31.399,15.700999999999999,24.752,27.449,32.623999999999995,32.582,16.686,11.704,17.587999999999994,23.655,32.889,12.284,29.225,18.211,11.613,18.969,28.035,12.685,13.360999999999999,17.146,34.266999999999996,16.102999999999998,21.003,33.729,15.632,13.208,20.423,30.449,29.42,24.438000000000002,30.624,14.663,9.961,24.465,4.62,26.929000000000002,14.700999999999999,20.653,14.93,27.41500000000001,27.427000000000003,32.549,16.79,18.865,22.765,16.166,19.721,20.423,15.226,10.989,34.416,21.763,18.68
1981-06-01,26.039,18.604,33.062,26.812,24.839000000000002,19.224,32.204,25.268,28.111,17.813,17.195,20.312,29.252,19.548,27.989,30.222,21.998,11.982999999999999,23.186999999999998,20.666,18.213,18.316,24.651999999999997,26.515,21.070999999999998,24.331,35.484,29.239,17.555,34.887,26.732,27.989,27.335,14.568,20.121,28.465999999999998,30.101,25.845,21.305999999999997,24.134,35.488,27.340999999999998,30.682,24.813000000000002,25.265,28.584,33.702,32.723,21.016,23.129,26.999000000000002,34.887,33.702,14.96,14.06,24.061,21.83,32.675000000000004,19.409000000000002,27.13000000000001,22.039,8.761999999999999,18.061,27.247,17.511,18.901,21.681,32.504999999999995,15.046,25.118,35.484,20.457,15.441,25.29600000000001,27.875999999999998,27.135,23.114,33.622,19.507,13.638,23.568,-0.22,27.252,20.223,24.791,20.751,28.033,27.561,31.736,14.858,16.023999999999994,25.368000000000002,20.8,24.141,25.29600000000001,18.622,16.951,34.17,26.53,23.455
1981-07-01,24.129,16.928,28.627,30.081,26.116,22.06900000000001,35.48,25.026,28.045,17.096999999999998,18.032,20.29,27.208000000000002,18.51,28.333000000000002,28.768,22.156999999999996,11.421,25.358,24.915,20.147,21.481,27.72,27.901999999999997,24.71,23.803,30.441,28.323,17.836,31.863000000000003,26.968000000000004,28.333000000000002,28.068,14.933,24.747,28.707,27.933000000000003,24.425,22.061999999999998,24.661,29.641,26.686,32.078,27.244,25.998,25.665,29.16800000000001,30.904,21.226999999999997,21.665,25.79300000000001,31.863000000000003,29.16800000000001,13.841,16.469,24.656999999999996,20.045,31.0,20.976,26.816999999999997,25.199,8.607000000000001,17.288,26.124000000000002,20.018,20.713,26.699,26.586,14.127,28.613000000000003,30.441,23.299,17.605,27.774,24.843000000000004,26.612,21.906,35.366,20.803,17.421,22.756999999999998,-0.419,27.894,24.24,28.927,24.644000000000002,27.18,27.384,27.866999999999997,13.98,14.808,27.605999999999998,22.987,25.893,27.774,24.62,19.846,30.99,29.851,24.752
1981-08-01,24.358,17.041999999999998,27.26,29.472,26.612,21.018,34.597,24.426,27.666999999999998,19.68,17.471,21.151,26.829,21.305,27.94,29.382,22.488000000000003,11.659,24.671999999999997,20.626,20.084,22.549,28.213,28.4,23.729,23.773000000000003,30.457,29.17,17.406000000000002,32.007,27.781,27.94,29.587,18.254,19.919,28.635,26.416,24.529,22.23,25.187,28.773000000000003,27.095,32.001,25.212,24.526999999999997,26.305,29.291,29.32,18.38,22.627,25.721999999999998,32.007,29.291,13.877,16.938000000000002,25.279000000000003,20.528,29.962,21.72300000000001,26.838,23.448,8.946,17.474999999999998,26.664,18.031,16.811,25.941999999999997,26.17,15.466,27.835,30.457,21.44,18.523,25.029,24.269000000000002,26.424,22.526,34.852,21.71,14.628,23.088,2.087,27.831,23.531999999999996,28.229,22.184,27.82800000000001,27.651,27.035999999999998,14.128,17.581,28.718000000000004,20.796999999999997,23.730999999999998,25.029,24.127,18.837,31.337,29.936,22.784
1981-09-01,24.999,17.127000000000002,28.808000000000003,26.459,25.22,18.527,31.46,24.484,27.839,22.275,15.285,20.894000000000002,27.465999999999998,23.655,25.714000000000002,28.934,22.368000000000002,13.816,23.174,15.366,15.635,17.967,22.545,28.596,20.047,24.09,30.558000000000003,28.739,17.54,30.858,28.285,25.714000000000002,27.478,20.653,14.247000000000002,28.305,26.588,25.339000000000002,19.64,22.48,29.941,26.459,31.553,21.083,21.204,26.858,28.745,29.747,13.963,23.784,26.211,30.858,28.745,13.934,15.05,22.250999999999998,22.033,29.156,18.111,27.482,19.235000000000007,12.338,16.883,26.976999999999997,13.255,10.77,21.706000000000003,26.938000000000002,15.736,22.05,30.558000000000003,17.166999999999998,15.967,20.678,25.018,27.515,22.913,31.824,18.364,10.696,23.728,2.4970000000000003,27.851,19.241,22.59,16.805999999999994,26.509,27.729,28.019,16.727,20.041,26.313000000000002,15.382,19.312,20.678,19.374,13.681,30.677,23.485,17.197999999999997
1981-10-01,26.141,16.89,27.833,21.313000000000002,24.22300000000001,14.479000000000001,24.985,24.436,27.435,20.781999999999996,9.032,20.055999999999997,28.704,21.81900000000001,24.305,27.564,21.505,16.616,19.995,5.897,10.457,11.281,15.015,28.160999999999998,12.270999999999999,25.131999999999998,26.662,27.743000000000002,18.171,25.03,28.746,24.305,22.999,21.459000000000003,4.65,27.791,25.976,26.195999999999998,17.358,20.865,27.026999999999997,26.679,29.798,12.997,14.332,27.53,25.568,27.627,9.129,24.233,26.427,25.03,25.568,14.337,8.373000000000001,15.472,24.162,28.183000000000003,12.737,26.398000000000003,11.845999999999998,13.215,16.468,27.107,5.303000000000001,7.047999999999999,16.083000000000002,25.658,16.215999999999998,15.133,26.662,9.195,10.302999999999999,11.447000000000001,25.234,27.50800000000001,21.146,26.96,13.908,7.447999999999999,24.118000000000002,4.976,27.155,12.610999999999999,16.352999999999998,8.292,26.801,28.254,27.219,17.355999999999998,18.604,23.877,6.364,10.947000000000001,11.447000000000001,13.936,5.8610000000000015,32.074,15.575,9.39
1981-11-01,27.048000000000002,16.502,22.537,10.825999999999999,18.637,4.676,16.438000000000002,23.56900000000001,25.888,22.250999999999998,5.247999999999998,19.955,26.8,21.916,17.375,23.256,21.546999999999997,17.665,17.089000000000002,-7.803,5.94,8.058,11.538,27.352,2.522,26.487,20.158,23.713,21.256999999999998,18.636,29.29300000000001,17.375,18.447,24.224,-9.297,27.019000000000002,23.671,26.576999999999998,9.285,13.318,20.366,26.615,27.179,5.268,9.299,23.625,19.585,22.837,1.4869999999999999,24.103,26.910999999999998,18.636,19.585,15.658,7.247000000000001,13.552,24.994,26.009,9.197000000000001,26.193,9.085,15.114,13.4,27.672,0.703,-1.078,9.748,21.173,16.843,9.344,20.158,5.64,7.318,2.09,21.975,26.511,23.552,20.791,5.8160000000000025,0.812,25.053,8.469999999999999,26.691,3.293,10.516000000000002,-3.228,26.921,27.185,22.478,16.756,21.783,21.038,-1.351,2.779,2.09,6.9270000000000005,2.349,26.92100000000001,10.446000000000002,3.9170000000000007
